,MP_asset_symbol,MP_timestamp,MP_price_open,MP_price_high,MP_price_low,MP_price_close,MP_volume,MP_marketcap
59,usd-coin,2018-12-03,1.01,1.01,1.01,1.01,43276379.01253972,179261826.46996272
60,usd-coin,2018-12-04,1.0125,1.0125,1.0075,1.0075,28027857.63705426,180216664.34781665
61,usd-coin,2018-12-05,1.0150000000000001,1.0150000000000001,1.005,1.005,39856418.00300649,179191321.06638327
62,usd-coin,2018-12-06,1.0175,1.0175,1.0025,1.0025,21058036.450479608,179672596.28813562
63,usd-coin,2018-12-07,1.02,1.02,1.0,1.0,13993835.576536985,182203423.4081703
64,usd-coin,2018-12-08,1.0150000000000001,1.0175,1.0,1.0,8238204.049675786,185925217.40677598
65,usd-coin,2018-12-09,1.01,1.0150000000000001,1.0,1.0,23887575.11764804,186362017.80599478
66,usd-coin,2018-12-10,1.005,1.0125,1.0,1.0,18430890.19443988,186009059.83972755
67,usd-coin,2018-12-11,1.0,1.01,1.0,1.0,16346026.461592387,191717217.41606736
68,usd-coin,2018-12-12,1.0025,1.01,1.0,1.0025,27767740.01340723,191980058.29880187
69,usd-coin,2018-12-13,1.005,1.01,1.0,1.005,28866674.896274187,202349331.8434995
70,usd-coin,2018-12-14,1.0075,1.01,1.0,1.0075,30027224.85563588,201945777.79337656
71,usd-coin,2018-12-15,1.01,1.01,1.0,1.01,24612506.35810556,204783087.58775824
72,usd-coin,2018-12-16,1.01,1.01,0.998828,1.006328,35660545.69100117,204422469.51165003
73,usd-coin,2018-12-17,1.01,1.01,0.997656,1.002656,54653230.26310325,204836482.42277378
74,usd-coin,2018-12-18,1.01,1.01,0.9964839999999999,0.998984,24569851.547611624,215286064.69181547
75,usd-coin,2018-12-19,1.01,1.01,0.995312,0.995312,67302051.00340116,214184707.21616104
76,usd-coin,2018-12-20,1.0075,1.0075,0.996256,0.9964839999999999,52138814.47095795,224129739.04976174
77,usd-coin,2018-12-21,1.005,1.005,0.9972,0.997656,77534034.81374103,225824770.78037697
78,usd-coin,2018-12-22,1.0025,1.0025,0.9981439999999999,0.998828,43257063.96930689,228925653.87133193
79,usd-coin,2018-12-23,1.0,1.0,0.999088,1.0,55241779.89577683,229078540.8610935
80,usd-coin,2018-12-24,0.998978,0.9995985000000001,0.9972084999999999,0.9978925,109311034.23640284,227697886.948026
81,usd-coin,2018-12-25,0.9979560000000001,0.999197,0.9953289999999999,0.9957849999999999,92011572.14249513,228237620.82763207
82,usd-coin,2018-12-26,0.996934,0.9987955,0.9934495,0.9936775,82864527.71906868,227184143.9596543
83,usd-coin,2018-12-27,0.995912,0.998394,0.99157,0.99157,133405983.7024323,229152576.3838915
84,usd-coin,2018-12-28,0.996934,0.9987955,0.9865995,0.9928412499999999,144298715.06112534,238408338.7542025
85,usd-coin,2018-12-29,0.9979560000000001,0.999197,0.981629,0.9941125,105845014.81483103,240471674.13646314
86,usd-coin,2018-12-30,0.998978,0.9995985000000001,0.9766585,0.99538375,303987287.8741457,241385119.72833592
87,usd-coin,2018-12-31,1.0,1.0,0.971688,0.996655,168803745.32026878,248534076.42591536
88,usd-coin,2019-01-01,0.9992296666666667,0.9992296666666667,0.978989,0.9956336666666666,289114389.1882469,250584341.0073861
89,usd-coin,2019-01-02,0.9984593333333334,0.9984593333333334,0.98629,0.9946123333333333,319038301.0478107,261532670.09386462
90,usd-coin,2019-01-03,0.997689,0.997689,0.993591,0.993591,301743583.58917266,285618972.3460397
91,usd-coin,2019-01-04,0.997473,0.997473,0.9932157500000001,0.9932157500000001,485572851.61039424,286516389.75418437
92,usd-coin,2019-01-05,0.9972570000000001,0.9972570000000001,0.9928405,0.9928405,522516136.92783135,294504722.8054924
93,usd-coin,2019-01-06,0.997041,0.997041,0.99246525,0.99246525,578039000.3102984,290681640.72352326
94,usd-coin,2019-01-07,0.996825,0.996825,0.99209,0.99209,599242472.994681,300214373.7775302
95,usd-coin,2019-01-08,0.9961415,0.99690925,0.99259025,0.993358,418626902.8257071,313435514.83151346
96,usd-coin,2019-01-09,0.995458,0.9969935,0.9930905,0.994626,364565551.06503373,323217620.0451136
97,usd-coin,2019-01-10,0.9947744999999999,0.99707775,0.99359075,0.9958940000000001,351700207.53208584,341081572.2983093
98,usd-coin,2019-01-11,0.994091,0.997162,0.994091,0.997162,466511654.62183714,355008147.74035543
99,usd-coin,2019-01-12,0.99532875,0.997632,0.993705,0.99600825,492525160.7351395,358076244.6727932
100,usd-coin,2019-01-13,0.9965664999999999,0.998102,0.993319,0.9948545,578072346.2424676,359427064.9725381
101,usd-coin,2019-01-14,0.99780425,0.998572,0.992933,0.9937007499999999,488144479.615587,367194732.72805107
102,usd-coin,2019-01-15,0.999042,0.999042,0.992547,0.992547,338860248.7135755,370764588.93518317
103,usd-coin,2019-01-16,0.9979709999999999,0.9989585,0.99309975,0.993767,262332849.83455843,355451747.0127863
104,usd-coin,2019-01-17,0.9969,0.998875,0.9936525,0.994987,375260514.3378512,352698266.1818199
105,usd-coin,2019-01-18,0.9958290000000001,0.9987915,0.99420525,0.996207,364769648.39806193,362187289.44090235
106,usd-coin,2019-01-19,0.994758,0.998708,0.994758,0.997427,540064713.5402541,358872737.94809395
107,usd-coin,2019-01-20,0.995054,0.999031,0.995054,0.99748125,900677017.2157649,346848080.21784866
108,usd-coin,2019-01-21,0.99535,0.9993540000000001,0.99535,0.9975354999999999,683574815.0722381,348206766.67652196
109,usd-coin,2019-01-22,0.995646,0.999677,0.995646,0.9975897499999999,459245034.53885794,347851811.3909167
110,usd-coin,2019-01-23,0.995942,1.0,0.995942,0.997644,576379526.6041967,345392588.83865464
111,usd-coin,2019-01-24,0.9969565,1.0025,0.9969565,1.0007329999999999,4330125.043852222,349789723.50333637
112,usd-coin,2019-01-25,0.9979709999999999,1.005,0.9979709999999999,1.003822,978271372.1249636,340507232.9017234
113,usd-coin,2019-01-26,0.9989855,1.0075,0.9989855,1.0069110000000001,877545346.3264046,343078507.6538535
114,usd-coin,2019-01-27,1.0,1.01,1.0,1.01,506812472.9136186,336667629.9614812
115,usd-coin,2019-01-28,1.0025,1.01,1.0,1.01,460972646.04482377,343068666.37400395
116,usd-coin,2019-01-29,1.005,1.01,1.0,1.01,246251219.42286107,334945905.506282
117,usd-coin,2019-01-30,1.0075,1.01,1.0,1.01,406310159.5183625,324943663.7423936
118,usd-coin,2019-01-31,1.01,1.01,1.0,1.01,302355387.8155642,325851698.69831055
119,usd-coin,2019-02-01,1.01,1.01,1.0033333333333334,1.01,204856507.6751751,310132134.0900024
120,usd-coin,2019-02-02,1.01,1.01,1.0066666666666666,1.01,121758158.09826788,310423136.1364255
121,usd-coin,2019-02-03,1.01,1.01,1.01,1.01,131656817.25037843,310303376.089002
122,usd-coin,2019-02-04,1.01,1.01,1.01,1.01,317125263.81801313,312165433.31089014
123,usd-coin,2019-02-05,1.01,1.01,1.01,1.01,292011716.93157446,306481186.69057465
124,usd-coin,2019-02-06,1.01,1.01,1.01,1.01,223923108.0051809,299065780.4151915
125,usd-coin,2019-02-07,1.01,1.01,1.01,1.01,266165284.0130898,295888927.0652013
126,usd-coin,2019-02-08,1.01,1.01,1.01,1.01,295812601.9904572,290364759.6785448
127,usd-coin,2019-02-09,1.01,1.01,1.01,1.01,442527611.38825226,291521669.34453017
128,usd-coin,2019-02-10,1.01,1.01,1.01,1.01,697816403.5180749,291484154.48727477
129,usd-coin,2019-02-11,1.01,1.01,1.01,1.01,709292042.0838164,290113095.3028002
130,usd-coin,2019-02-12,1.01,1.01,1.01,1.01,534068479.0112995,261608191.55017823
131,usd-coin,2019-02-13,1.01,1.01,1.01,1.01,562485948.0047345,261483988.21334296
132,usd-coin,2019-02-14,1.01,1.01,1.01,1.01,484568523.61749226,260029238.5503879
133,usd-coin,2019-02-15,1.01,1.01,1.01,1.01,377498387.9325838,249853199.1636322
134,usd-coin,2019-02-16,1.01,1.01,1.01,1.01,805325998.922886,250473888.14147717
135,usd-coin,2019-02-17,1.01,1.01,1.01,1.01,530284806.3226087,247236104.8722431
136,usd-coin,2019-02-18,1.01,1.01,1.01,1.01,508461295.6641768,247579528.4573505
137,usd-coin,2019-02-19,1.01,1.01,1.01,1.01,459359271.0910369,246523132.91656446
138,usd-coin,2019-02-20,1.01,1.01,1.01,1.01,434292959.7255111,246301948.5528867
139,usd-coin,2019-02-21,1.01,1.01,1.01,1.01,249550787.00837877,248070070.1675536
140,usd-coin,2019-02-22,1.01,1.01,1.01,1.01,285022908.8990223,247896923.8659708
141,usd-coin,2019-02-23,1.01,1.01,1.01,1.01,220901015.0679139,235024371.31355497
142,usd-coin,2019-02-24,1.0075,1.0075,1.0075,1.0075,133680895.11265777,234341044.00029305
143,usd-coin,2019-02-25,1.005,1.005,1.005,1.005,417336057.6586488,234269734.71713567
144,usd-coin,2019-02-26,1.0025,1.0025,1.0025,1.0025,169110305.2341729,232109898.21978775
145,usd-coin,2019-02-27,1.0,1.0,1.0,1.0,192790465.35219258,234673211.4887177
146,usd-coin,2019-02-28,1.01,1.01,1.0,1.0,262128170.37192145,237793919.63843486
147,usd-coin,2019-03-01,1.01,1.01,1.0,1.0,320799264.7388097,238178935.12235603
148,usd-coin,2019-03-02,1.01,1.01,1.0,1.0,337622903.4773701,239542561.00554058
149,usd-coin,2019-03-03,1.01,1.01,1.0,1.0,302004700.45301014,240470524.84115297
150,usd-coin,2019-03-04,1.01,1.01,1.0,1.0,140739268.9745539,241162085.02693558
151,usd-coin,2019-03-05,1.01,1.01,1.0,1.0,397368558.1369438,242340814.60262328
152,usd-coin,2019-03-06,1.01,1.01,1.0,1.0,481730377.5324813,242572691.55450007
153,usd-coin,2019-03-07,1.01,1.01,1.0,1.0,618932427.4305768,243483370.1057611
154,usd-coin,2019-03-08,1.0075,1.01,1.0,1.0025,516113863.2603343,239418664.19886652
155,usd-coin,2019-03-09,1.005,1.01,1.0,1.005,156113805.00322226,245564367.75551233
156,usd-coin,2019-03-10,1.0025,1.01,1.0,1.0075,1049575100.6648202,241892941.40586928
157,usd-coin,2019-03-11,1.0,1.01,1.0,1.01,1511078374.8163273,241929214.78306565
158,usd-coin,2019-03-12,1.0,1.01,1.0,1.01,1186000276.896166,242026375.99976918
159,usd-coin,2019-03-13,1.0,1.01,1.0,1.01,1050943539.096907,242080857.55965862
160,usd-coin,2019-03-14,1.0,1.01,1.0,1.01,921660698.7284724,241632550.4518786
161,usd-coin,2019-03-15,1.0,1.01,1.0,1.01,1161318386.5194457,242540797.96643236
162,usd-coin,2019-03-16,1.0025,1.01,1.0,1.01,1854876515.8425078,241674979.03438798
163,usd-coin,2019-03-17,1.005,1.01,1.0,1.01,2820493654.5812273,241051503.26795745
164,usd-coin,2019-03-18,1.0075,1.01,1.0,1.01,951560340.3378826,240876597.57703227
165,usd-coin,2019-03-19,1.01,1.01,1.0,1.01,2839024771.236487,241580915.77341124
166,usd-coin,2019-03-20,1.0075,1.0075,1.0,1.0075,2069448534.1527045,241425298.22027016
167,usd-coin,2019-03-21,1.005,1.005,1.0,1.005,1796716267.0843482,241625515.9763423
168,usd-coin,2019-03-22,1.0025,1.0025,1.0,1.0025,1883568628.5869823,244350752.27329713
169,usd-coin,2019-03-23,1.0,1.0,1.0,1.0,1787321683.9523335,245713094.14989075
170,usd-coin,2019-03-24,1.0025,1.0025,1.0,1.0025,2282973711.0152016,246735068.6786861
171,usd-coin,2019-03-25,1.005,1.005,1.0,1.005,2199478386.647389,246870374.9386029
172,usd-coin,2019-03-26,1.0075,1.0075,1.0,1.0075,2264180701.6806054,247798566.1472715
173,usd-coin,2019-03-27,1.01,1.01,1.0,1.01,2624247475.666736,247042348.46007168
174,usd-coin,2019-03-28,1.0075,1.0075,1.0,1.0075,4762199796.53696,246498530.75745434
175,usd-coin,2019-03-29,1.005,1.005,1.0,1.005,3147500149.0650706,247456742.5357804
176,usd-coin,2019-03-30,1.0025,1.0025,1.0,1.0025,4079022926.5755973,247553005.9963986
177,usd-coin,2019-03-31,1.0,1.0,1.0,1.0,2986554757.5682583,247482835.8031753
178,usd-coin,2019-04-01,1.0,1.0,0.9983763333333333,0.9983763333333333,2064364335.7500243,247215043.7902301
179,usd-coin,2019-04-02,1.0,1.0,0.9967526666666667,0.9967526666666667,1906387071.5458703,253582676.0763051
180,usd-coin,2019-04-03,1.0,1.0,0.995129,0.995129,2212270010.882416,255615162.07794264
181,usd-coin,2019-04-04,0.9990844999999999,0.9997995,0.99543125,0.99607125,2039022748.5116937,256415595.07538086
182,usd-coin,2019-04-05,0.998169,0.999599,0.9957335,0.9970135,1478170465.2915478,256962608.68030515
183,usd-coin,2019-04-06,0.9972535,0.9993985000000001,0.99603575,0.99795575,1825303859.7885318,260342115.19357207
184,usd-coin,2019-04-07,0.996338,0.999198,0.996338,0.998898,1807433562.726962,259983480.49936768
185,usd-coin,2019-04-08,0.9968937499999999,0.99903875,0.995772,0.99867325,1832993958.7815514,260709199.69050857
186,usd-coin,2019-04-09,0.9974495,0.9988795,0.995206,0.9984485,1618049231.1181822,260350307.71844786
187,usd-coin,2019-04-10,0.9980052500000001,0.9987202500000001,0.99464,0.99822375,1688182000.7147086,265216255.84825134
188,usd-coin,2019-04-11,0.998561,0.998561,0.994074,0.997999,1723748219.6196995,262609710.37693667
189,usd-coin,2019-04-12,0.997907,0.99878875,0.99454175,0.99836725,1580484473.8949127,258528238.8929959
190,usd-coin,2019-04-13,0.997253,0.9990165,0.9950095,0.9987355,1261788971.5049448,259272804.87255406
191,usd-coin,2019-04-14,0.996599,0.9992442500000001,0.99547725,0.99910375,1541284477.1904228,259546042.8879434
192,usd-coin,2019-04-15,0.995945,0.999472,0.995945,0.999472,1332268097.29751,259764025.95216602
193,usd-coin,2019-04-16,0.99695875,0.999604,0.9964189999999999,0.99936875,1400475111.2592585,260475212.42163062
194,usd-coin,2019-04-17,0.9979724999999999,0.999736,0.996893,0.9992655,1653715568.016932,259230717.63328668
195,usd-coin,2019-04-18,0.99898625,0.999868,0.997367,0.99916225,1313373910.6113198,256300117.07753447
196,usd-coin,2019-04-19,1.0,1.0,0.997841,0.999059,1349269032.794213,252667522.76487622
197,usd-coin,2019-04-20,0.99947775,1.0,0.997725,0.9986385,1621547602.3191335,252670152.89540425
198,usd-coin,2019-04-21,0.9989555,1.0,0.997609,0.998218,1551233524.5509777,252978811.3496745
199,usd-coin,2019-04-22,0.9984332499999999,1.0,0.997493,0.9977975,1894713579.2029855,252669776.10662836
200,usd-coin,2019-04-23,0.997911,1.0,0.997377,0.997377,1866812105.9119418,251326924.13001552
201,usd-coin,2019-04-24,0.9984332499999999,1.0075,0.9980327499999999,1.00553275,1963259548.2724946,253170141.39872268
202,usd-coin,2019-04-25,0.9989555,1.0150000000000001,0.9986885,1.0136885,1958824351.5831869,252588396.363209
203,usd-coin,2019-04-26,0.99947775,1.0225,0.99934425,1.02184425,1775104042.0799725,259219532.87732676
204,usd-coin,2019-04-27,1.0,1.03,1.0,1.03,1897053661.8699803,268611419.3986556
205,usd-coin,2019-04-28,1.0066666666666666,1.0266666666666666,1.0033333333333334,1.0233333333333334,1582713950.2402759,297244675.2185532
206,usd-coin,2019-04-29,1.0133333333333334,1.0233333333333334,1.0066666666666666,1.0166666666666666,1649238946.6154442,298089016.0953815
207,usd-coin,2019-04-30,1.02,1.02,1.01,1.01,1818750872.1784492,295234804.06971014
208,usd-coin,2019-05-01,1.0166666666666666,1.0166666666666666,1.01,1.01,1747735658.932114,294502573.6298207
209,usd-coin,2019-05-02,1.0133333333333334,1.0133333333333334,1.01,1.01,1812464489.217889,297466210.7570403
210,usd-coin,2019-05-03,1.01,1.01,1.01,1.01,1422175478.8867915,296634359.7789828
211,usd-coin,2019-05-04,1.01,1.01,1.01,1.01,1778245135.5946567,300022402.1068642
212,usd-coin,2019-05-05,1.01,1.01,1.01,1.01,1863451169.878553,301467386.7309446
213,usd-coin,2019-05-06,1.01,1.01,1.01,1.01,1780757667.8055294,302125188.0677663
214,usd-coin,2019-05-07,1.01,1.01,1.01,1.01,106967133.00885193,307719304.5896103
215,usd-coin,2019-05-08,1.01,1.01,1.01,1.01,1564799345.43203,311013611.0893624
216,usd-coin,2019-05-09,1.01,1.01,1.01,1.01,192823071.0345484,316455095.76441884
217,usd-coin,2019-05-10,1.01,1.01,1.01,1.01,369915982.7765852,327655413.01918083
218,usd-coin,2019-05-11,1.01,1.01,1.01,1.01,1466656742.125997,330250263.7070247
219,usd-coin,2019-05-12,1.0075,1.0075,1.0059495,1.0059495,2223945269.7942276,328135288.67936736
220,usd-coin,2019-05-13,1.005,1.005,1.0018989999999999,1.0018989999999999,1613701714.7212486,327956580.31626
221,usd-coin,2019-05-14,1.0025,1.0025,0.9978484999999999,0.9978484999999999,1469516920.8524845,336959654.7746712
222,usd-coin,2019-05-15,1.0,1.0,0.993798,0.993798,1076890573.6618998,345778033.6101818
223,usd-coin,2019-05-16,0.9991645,1.0025,0.994513,0.9953485,1423113803.4420934,350286855.8666861
224,usd-coin,2019-05-17,0.998329,1.005,0.995228,0.996899,317432718.46090513,357037909.66133326
225,usd-coin,2019-05-18,0.9974935,1.0075,0.995943,0.9984495,259278629.07003272,361720383.3809068
226,usd-coin,2019-05-19,0.996658,1.01,0.996658,1.0,173705960.65354404,359777959.6395345
227,usd-coin,2019-05-20,0.9973292500000001,1.0074505,0.9968855000000001,0.9999505,237478963.6498725,358756401.34387463
228,usd-coin,2019-05-21,0.9980005000000001,1.004901,0.997113,0.9999009999999999,308541971.32403874,358555344.6167097
229,usd-coin,2019-05-22,0.99867175,1.0023515,0.9973405,0.9998515,296540420.30719596,358200084.64821076
230,usd-coin,2019-05-23,0.999343,0.999802,0.997568,0.999802,367755623.2256438,360266085.5269885
231,usd-coin,2019-05-24,0.99950725,0.9998515,0.9981672500000001,0.99984275,151408068.26361677,361312034.41507894
232,usd-coin,2019-05-25,0.9996715,0.9999009999999999,0.9987665,0.9998834999999999,177835906.27547008,360687372.60481495
233,usd-coin,2019-05-26,0.99983575,0.9999505,0.9993657499999999,0.99992425,120036519.6281535,363359359.00397295
234,usd-coin,2019-05-27,1.0,1.0,0.999965,0.999965,166189313.60345092,362378697.0302579
235,usd-coin,2019-05-28,1.0,1.0025,0.99997375,0.99997375,200286726.4793863,363429621.3273262
236,usd-coin,2019-05-29,1.0,1.005,0.9999825,0.9999825,146093160.34115234,363932724.6112282
237,usd-coin,2019-05-30,1.0,1.0075,0.99999125,0.99999125,181154664.53726837,359590381.97341305
238,usd-coin,2019-05-31,1.0,1.01,1.0,1.0,238264508.80103952,340665537.7011793
239,usd-coin,2019-06-01,1.0033333333333334,1.01,1.0,1.0,150419607.2177052,337018772.07868254
240,usd-coin,2019-06-02,1.0066666666666666,1.01,1.0,1.0,153092093.3618434,336543468.4836384
241,usd-coin,2019-06-03,1.01,1.01,1.0,1.0,586588084.8713222,334451437.1797635
242,usd-coin,2019-06-04,1.0075,1.0075,1.0,1.0,836113184.0007845,335910975.7644561
243,usd-coin,2019-06-05,1.005,1.005,1.0,1.0,878204023.9035552,336589575.4430001
244,usd-coin,2019-06-06,1.0025,1.0025,1.0,1.0,1113840705.9034657,337983848.58777916
245,usd-coin,2019-06-07,1.0,1.0,1.0,1.0,1492085865.9575841,339394216.895299
246,usd-coin,2019-06-08,1.0,1.0,1.0,1.0,1467533450.837424,339416542.94279253
247,usd-coin,2019-06-09,1.0,1.0,1.0,1.0,1592682066.7459981,339434314.1930933
248,usd-coin,2019-06-10,1.0,1.0,1.0,1.0,1928321987.724775,340351564.67719406
249,usd-coin,2019-06-11,1.0,1.0,1.0,1.0,1425835373.137058,342143192.1388347
250,usd-coin,2019-06-12,0.999053,1.0,0.999028,0.999028,2744081751.8000965,339575488.25997233
251,usd-coin,2019-06-13,0.9981059999999999,1.0,0.998056,0.998056,2049717159.0398748,341070351.6987576
252,usd-coin,2019-06-14,0.997159,1.0,0.997084,0.997084,2588629188.4414473,344673326.6087941
253,usd-coin,2019-06-15,0.996212,1.0,0.996112,0.996112,1883465392.2007582,348823456.55398226
254,usd-coin,2019-06-16,0.99674175,1.0025,0.9966667499999999,0.999584,2699800279.826856,349968804.5407158
255,usd-coin,2019-06-17,0.9972715,1.005,0.9972215,1.003056,2797432348.6743093,349808117.16019255
256,usd-coin,2019-06-18,0.99780125,1.0075,0.99777625,1.006528,2795316143.2788534,347100852.7089284
257,usd-coin,2019-06-19,0.998331,1.01,0.998331,1.01,1959330933.0468051,350947022.4913204
258,usd-coin,2019-06-20,0.99874825,1.0075,0.99822225,1.0075,1828632983.3443174,346818809.4629906
259,usd-coin,2019-06-21,0.9991654999999999,1.005,0.9981135,1.005,2045440349.7422736,347033782.110926
260,usd-coin,2019-06-22,0.99958275,1.0025,0.99800475,1.0025,1955292525.6820762,343842611.85076964
261,usd-coin,2019-06-23,1.0,1.0,0.997896,1.0,2074650695.5892668,344687046.8929666
262,usd-coin,2019-06-24,1.0025,1.0025,1.000922,1.0025,2014261991.8758147,348304785.49564844
263,usd-coin,2019-06-25,1.005,1.005,1.003948,1.005,2032641148.3156934,348372350.81597626
264,usd-coin,2019-06-26,1.0075,1.0075,1.006974,1.0075,1977401815.2812593,347433770.5250524
265,usd-coin,2019-06-27,1.01,1.01,1.01,1.01,853174318.8062751,357394195.327167
266,usd-coin,2019-06-28,1.0133333333333334,1.0133333333333334,1.0066666666666666,1.0066666666666666,2406593310.328376,367523057.903342
267,usd-coin,2019-06-29,1.0166666666666666,1.0166666666666666,1.0033333333333334,1.0033333333333334,2366918516.658599,364309798.3721912
268,usd-coin,2019-06-30,1.02,1.02,1.0,1.0,4875660957.989782,367745517.2436757
269,usd-coin,2019-07-01,1.0166666666666666,1.0166666666666666,1.0,1.0033333333333334,3710826253.5759554,369921760.05069834
