,MP_asset_symbol,MP_timestamp,MP_price_in_stable
6537,osmosis,2022-06-06,1.2023352935483482
6538,osmosis,2022-06-07,1.1951368686265367
6539,osmosis,2022-06-08,1.180580951915016
6540,osmosis,2022-06-09,1.1269125528985533
6541,osmosis,2022-06-10,1.1713622035118367
6542,osmosis,2022-06-11,1.261471891107437
6543,osmosis,2022-06-12,1.3024846841921771
6544,osmosis,2022-06-13,0.8990155962415562
6545,osmosis,2022-06-14,0.7992417736962241
6546,osmosis,2022-06-15,0.7845061000142145
6547,osmosis,2022-06-16,0.8450709521691694
6548,osmosis,2022-06-17,0.7620708611474328
6549,osmosis,2022-06-18,0.7631905017887568
6550,osmosis,2022-06-19,0.7268869437007076
6551,osmosis,2022-06-20,0.781161740066728
6552,osmosis,2022-06-21,0.7650991787642928
6553,osmosis,2022-06-22,0.7648052412447248
6554,osmosis,2022-06-23,0.7707698305860028
6555,osmosis,2022-06-24,0.875260220344167
6556,osmosis,2022-06-25,0.8873734721666406
6557,osmosis,2022-06-26,0.9184051038070946
6558,osmosis,2022-06-27,0.8663682762000849
6559,osmosis,2022-06-28,0.8328596526709013
6560,osmosis,2022-06-29,0.7955737287031429
6561,osmosis,2022-06-30,0.7846415223168448
6562,osmosis,2022-07-01,0.7625999058689051
6563,osmosis,2022-07-02,0.8147311166787589
6564,osmosis,2022-07-03,0.8037413302737099
6565,osmosis,2022-07-04,0.8052134908438392
6566,osmosis,2022-07-05,0.8430119117827096
6567,osmosis,2022-07-06,0.8610455703755291
6568,osmosis,2022-07-07,0.8517187790726215
6569,osmosis,2022-07-08,0.8819059568625822
6570,osmosis,2022-07-09,0.8664743353793912
6571,osmosis,2022-07-10,0.8494484561962405
6572,osmosis,2022-07-11,0.8316423699243389
6573,osmosis,2022-07-12,0.7837995942429605
6574,osmosis,2022-07-13,0.762819697092582
6575,osmosis,2022-07-14,0.7837127845044037
6576,osmosis,2022-07-15,0.8618291533224633
6577,osmosis,2022-07-16,0.8687165187673377
6578,osmosis,2022-07-17,0.8876985111355514
6579,osmosis,2022-07-18,0.8656861971674739
6580,osmosis,2022-07-19,0.9173734077530992
6581,osmosis,2022-07-20,0.9737737601858742
