,MP_timestamp,MP_asset_symbol,MP_price_in_stable
102,2020-12-29 02:00:00,nls,0.010769555919685191
103,2020-12-30 02:00:00,nls,0.011018784432333796
104,2020-12-31 02:00:00,nls,0.014022207953038358
105,2021-01-01 02:00:00,nls,0.014469166219167683
106,2021-01-02 02:00:00,nls,0.015224269125655448
107,2021-01-03 02:00:00,nls,0.014798730765678761
108,2021-01-04 02:00:00,nls,0.014100670288734084
109,2021-01-05 02:00:00,nls,0.016006320354674676
110,2021-01-06 02:00:00,nls,0.011723071954654487
111,2021-01-07 02:00:00,nls,0.014080314943398162
112,2021-01-08 02:00:00,nls,0.014631133469435408
113,2021-01-09 02:00:00,nls,0.017765350164263734
114,2021-01-10 02:00:00,nls,0.0159400711696172
115,2021-01-11 02:00:00,nls,0.01807019620930305
116,2021-01-12 02:00:00,nls,0.018492054591309887
117,2021-01-13 02:00:00,nls,0.01964594679131303
118,2021-01-14 02:00:00,nls,0.019743592256112566
119,2021-01-15 02:00:00,nls,0.02102575921275426
120,2021-01-16 02:00:00,nls,0.019273302386905052
121,2021-01-17 02:00:00,nls,0.01917474471810105
122,2021-01-18 02:00:00,nls,0.020005204531431228
123,2021-01-19 02:00:00,nls,0.02399880601507013
124,2021-01-20 02:00:00,nls,0.02936460251381288
125,2021-01-21 02:00:00,nls,0.03058915960366688
126,2021-01-22 02:00:00,nls,0.027615220316761568
127,2021-01-23 02:00:00,nls,0.02897506559924147
128,2021-01-24 02:00:00,nls,0.031045872889004112
129,2021-01-25 02:00:00,nls,0.03137737017401434
130,2021-01-26 02:00:00,nls,0.03352729728542491
131,2021-01-27 02:00:00,nls,0.034265993073029966
132,2021-01-28 02:00:00,nls,0.037223246347669
133,2021-01-29 02:00:00,nls,0.0360949092973763
134,2021-01-30 02:00:00,nls,0.03525562061013026
135,2021-01-31 02:00:00,nls,0.0321142206847186
136,2021-02-01 02:00:00,nls,0.029726887504213456
137,2021-02-02 02:00:00,nls,0.030291353336024462
138,2021-02-03 02:00:00,nls,0.030477122102304337
139,2021-02-04 02:00:00,nls,0.029850049310656924
140,2021-02-05 02:00:00,nls,0.032739150624203815
141,2021-02-06 02:00:00,nls,0.03211782338174499
142,2021-02-07 02:00:00,nls,0.029762645599704873
143,2021-02-08 02:00:00,nls,0.026278733899883788
144,2021-02-09 02:00:00,nls,0.026875796774845008
145,2021-02-10 02:00:00,nls,0.026434288336025385
146,2021-02-11 02:00:00,nls,0.02348177207029975
147,2021-02-12 02:00:00,nls,0.025865938009844103
148,2021-02-13 02:00:00,nls,0.027713112094508163
149,2021-02-14 02:00:00,nls,0.028810326085156424
150,2021-02-15 02:00:00,nls,0.029916708353534514
151,2021-02-16 02:00:00,nls,0.031309756305474924
152,2021-02-17 02:00:00,nls,0.029790966936731698
153,2021-02-18 02:00:00,nls,0.030094835437491554
154,2021-02-19 02:00:00,nls,0.03269357872290755
155,2021-02-20 02:00:00,nls,0.031794563622857895
156,2021-02-21 02:00:00,nls,0.032641655076358835
157,2021-02-22 02:00:00,nls,0.03306214849904385
158,2021-02-23 02:00:00,nls,0.029413549646396045
159,2021-02-24 02:00:00,nls,0.03104504524105194
160,2021-02-25 02:00:00,nls,0.029323677695262493
161,2021-02-26 02:00:00,nls,0.030774774646573022
162,2021-02-27 02:00:00,nls,0.028838970904414608
163,2021-02-28 02:00:00,nls,0.02777295878493886
164,2021-03-01 02:00:00,nls,0.029615375085694166
165,2021-03-02 02:00:00,nls,0.03099450657490527
166,2021-03-03 02:00:00,nls,0.02889753918363335
167,2021-03-04 02:00:00,nls,0.02899812602453441
168,2021-03-05 02:00:00,nls,0.03264701485606885
169,2021-03-06 02:00:00,nls,0.033021773284055
170,2021-03-07 02:00:00,nls,0.03138269687809817
171,2021-03-08 02:00:00,nls,0.03155528182756023
172,2021-03-09 02:00:00,nls,0.026269472706015946
173,2021-03-10 02:00:00,nls,0.030489087127654465
174,2021-03-11 02:00:00,nls,0.03488934583467593
175,2021-03-12 02:00:00,nls,0.03804393857742879
176,2021-03-13 02:00:00,nls,0.04232208953906313
177,2021-03-14 02:00:00,nls,0.0410007617784514
178,2021-03-15 02:00:00,nls,0.04535777332609311
179,2021-03-16 02:00:00,nls,0.04363800680760855
180,2021-03-17 02:00:00,nls,0.0460748416219384
181,2021-03-18 02:00:00,nls,0.04986855540157128
182,2021-03-19 02:00:00,nls,0.043373304621295225
183,2021-03-20 02:00:00,nls,0.046054670627101134
184,2021-03-21 02:00:00,nls,0.04481926485084897
185,2021-03-22 02:00:00,nls,0.040423274094534355
186,2021-03-23 02:00:00,nls,0.03885227762554581
187,2021-03-24 02:00:00,nls,0.039922550566766433
188,2021-03-25 02:00:00,nls,0.03834476147150662
189,2021-03-26 02:00:00,nls,0.041500130904198664
190,2021-03-27 02:00:00,nls,0.038596481053830296
191,2021-03-28 02:00:00,nls,0.03916015513508606
192,2021-03-29 03:00:00,nls,0.03566725306733119
193,2021-03-30 03:00:00,nls,0.03907266839191964
194,2021-03-31 03:00:00,nls,0.04250779726732547
195,2021-04-01 03:00:00,nls,0.04328549144927062
196,2021-04-02 03:00:00,nls,0.04494772735316731
197,2021-04-03 03:00:00,nls,0.042197617307032836
198,2021-04-04 03:00:00,nls,0.037331683029527295
199,2021-04-05 03:00:00,nls,0.042386716757384396
200,2021-04-06 03:00:00,nls,0.039458763139052035
201,2021-04-07 03:00:00,nls,0.0397627936389342
202,2021-04-08 03:00:00,nls,0.04146311160278036
203,2021-04-09 03:00:00,nls,0.04137162081793839
204,2021-04-10 03:00:00,nls,0.048661389555713676
205,2021-04-11 03:00:00,nls,0.05889761619641852
206,2021-04-12 03:00:00,nls,0.06598514731246291
207,2021-04-13 03:00:00,nls,0.07338701688305069
208,2021-04-14 03:00:00,nls,0.06389728401147785
209,2021-04-15 03:00:00,nls,0.0633965873851771
210,2021-04-16 03:00:00,nls,0.0733489188926312
211,2021-04-17 03:00:00,nls,0.07131554363154087
212,2021-04-18 03:00:00,nls,0.07128166870330932
213,2021-04-19 03:00:00,nls,0.05635384892496792
214,2021-04-20 03:00:00,nls,0.06157675155128976
215,2021-04-21 03:00:00,nls,0.05656836902613254
216,2021-04-22 03:00:00,nls,0.0555510034959499
217,2021-04-23 03:00:00,nls,0.05887210301087369
218,2021-04-24 03:00:00,nls,0.05705030831567973
219,2021-04-25 03:00:00,nls,0.04920991029004456
220,2021-04-26 03:00:00,nls,0.05398856802130936
221,2021-04-27 03:00:00,nls,0.06043040343653224
222,2021-04-28 03:00:00,nls,0.06190341333621359
223,2021-04-29 03:00:00,nls,0.06943718337930134
224,2021-04-30 03:00:00,nls,0.06127066684983726
225,2021-05-01 03:00:00,nls,0.0638233550401126
226,2021-05-02 03:00:00,nls,0.0698825737486093
227,2021-05-03 03:00:00,nls,0.07616428817558481
228,2021-05-04 03:00:00,nls,0.04019870910104372
229,2021-05-05 03:00:00,nls,0.044247939630439735
230,2021-05-06 03:00:00,nls,0.031331147041016964
231,2021-05-07 03:00:00,nls,0.027139303962690788
232,2021-05-08 03:00:00,nls,0.023164399873828026
233,2021-05-09 03:00:00,nls,0.029193235214959548
234,2021-05-10 03:00:00,nls,0.028428062029442286
235,2021-05-11 03:00:00,nls,0.03038582967499906
236,2021-05-12 03:00:00,nls,0.027119300425853723
237,2021-05-13 03:00:00,nls,0.02224952575571809
238,2021-05-14 03:00:00,nls,0.020961532975735865
239,2021-05-15 03:00:00,nls,0.02456719612738953
240,2021-05-16 03:00:00,nls,0.02800908726460765
241,2021-05-17 03:00:00,nls,0.02663700097062563
242,2021-05-18 03:00:00,nls,0.02729460176263253
243,2021-05-19 03:00:00,nls,0.026769108196613513
244,2021-05-20 03:00:00,nls,0.024505484362269028
245,2021-05-21 03:00:00,nls,0.022610393413068648
246,2021-05-22 03:00:00,nls,0.023537439381978564
247,2021-05-23 03:00:00,nls,0.020086347211411892
248,2021-05-24 03:00:00,nls,0.020186840677976832
249,2021-05-25 03:00:00,nls,0.020353863398809825
250,2021-05-26 03:00:00,nls,0.02000416776009226
251,2021-05-27 03:00:00,nls,0.018007334388114776
252,2021-05-28 03:00:00,nls,0.017398310012258177
253,2021-05-29 03:00:00,nls,0.01940736493409927
254,2021-05-30 03:00:00,nls,0.018992136397732645
255,2021-05-31 03:00:00,nls,0.018383906036662886
256,2021-06-01 03:00:00,nls,0.01630616172931807
257,2021-06-02 03:00:00,nls,0.016102949402539757
258,2021-06-03 03:00:00,nls,0.015454099110140231
259,2021-06-04 03:00:00,nls,0.014513716939366744
260,2021-06-05 03:00:00,nls,0.01529580825032779
261,2021-06-06 03:00:00,nls,0.010407621197397021
262,2021-06-07 03:00:00,nls,0.009806610954846407
263,2021-06-08 03:00:00,nls,0.010594760257268295
264,2021-06-09 03:00:00,nls,0.01092111012784838
265,2021-06-10 03:00:00,nls,0.009824582492996373
266,2021-06-11 03:00:00,nls,0.009629208277592552
267,2021-06-12 03:00:00,nls,0.010271649855219719
268,2021-06-13 03:00:00,nls,0.01208236832920279
269,2021-06-14 03:00:00,nls,0.012147246719717808
270,2021-06-15 03:00:00,nls,0.012757070300141827
271,2021-06-16 03:00:00,nls,0.011156018325669126
272,2021-06-17 03:00:00,nls,0.010452297603752629
273,2021-06-18 03:00:00,nls,0.012027754736473294
274,2021-06-19 03:00:00,nls,0.012533091111633395
275,2021-06-20 03:00:00,nls,0.014866893460428798
276,2021-06-21 03:00:00,nls,0.01475588363156357
277,2021-06-22 03:00:00,nls,0.014614524595597391
278,2021-06-23 03:00:00,nls,0.014417399600013658
279,2021-06-24 03:00:00,nls,0.01675144925743256
280,2021-06-25 03:00:00,nls,0.016677710428308876
281,2021-06-26 03:00:00,nls,0.01677322767335008
282,2021-06-27 03:00:00,nls,0.015753877369112705
283,2021-06-28 03:00:00,nls,0.014978631494114294
284,2021-06-29 03:00:00,nls,0.015777538817703583
285,2021-06-30 03:00:00,nls,0.015418827785922948
286,2021-07-01 03:00:00,nls,0.01526031062417297
287,2021-07-02 03:00:00,nls,0.016304197541900555
288,2021-07-03 03:00:00,nls,0.017743565611153127
289,2021-07-04 03:00:00,nls,0.016732712624700653
290,2021-07-05 03:00:00,nls,0.014941625490696945
291,2021-07-06 03:00:00,nls,0.01847981051494665
292,2021-07-07 03:00:00,nls,0.01900532612754025
293,2021-07-08 03:00:00,nls,0.02157497657467502
294,2021-07-09 03:00:00,nls,0.022860249358577365
295,2021-07-10 03:00:00,nls,0.02236295515934912
296,2021-07-11 03:00:00,nls,0.023897267830092
297,2021-07-12 03:00:00,nls,0.023153100816682794
298,2021-07-13 03:00:00,nls,0.023933633852970145
299,2021-07-14 03:00:00,nls,0.026871126089166295
300,2021-07-15 03:00:00,nls,0.02752476512546627
301,2021-07-16 03:00:00,nls,0.029815299834894365
302,2021-07-17 03:00:00,nls,0.030491213904300738
303,2021-07-18 03:00:00,nls,0.03361647591185605
304,2021-07-19 03:00:00,nls,0.0314466480262914
305,2021-07-20 03:00:00,nls,0.03294116314392526
306,2021-07-21 03:00:00,nls,0.03734721408263339
307,2021-07-22 03:00:00,nls,0.03663636291071308
308,2021-07-23 03:00:00,nls,0.04028477142995024
309,2021-07-24 03:00:00,nls,0.036436093613186116
310,2021-07-25 03:00:00,nls,0.03755705386310129
311,2021-07-26 03:00:00,nls,0.040189787472851235
312,2021-07-27 03:00:00,nls,0.04024098041314219
313,2021-07-28 03:00:00,nls,0.03907909281347745
314,2021-07-29 03:00:00,nls,0.042512108365572385
315,2021-07-30 03:00:00,nls,0.041227201609921084
316,2021-07-31 03:00:00,nls,0.04011996035898183
317,2021-08-01 03:00:00,nls,0.03999732770539371
318,2021-08-02 03:00:00,nls,0.036378051313218224
319,2021-08-03 03:00:00,nls,0.0356512415637629
320,2021-08-04 03:00:00,nls,0.03782904399184913
321,2021-08-05 03:00:00,nls,0.04143898505010999
322,2021-08-06 03:00:00,nls,0.03995816468467022
323,2021-08-07 03:00:00,nls,0.04137567308241252
324,2021-08-08 03:00:00,nls,0.04170597258390769
325,2021-08-09 03:00:00,nls,0.03642387764393869
326,2021-08-10 03:00:00,nls,0.037955108381918644
327,2021-08-11 03:00:00,nls,0.0338722933647595
328,2021-08-12 03:00:00,nls,0.0361124617815667
329,2021-08-13 03:00:00,nls,0.03667526916261768
330,2021-08-14 03:00:00,nls,0.03732538416429511
331,2021-08-15 03:00:00,nls,0.03680265094895568
332,2021-08-16 03:00:00,nls,0.040179348490989315
333,2021-08-17 03:00:00,nls,0.041479659724667606
334,2021-08-18 03:00:00,nls,0.044576322628864136
335,2021-08-19 03:00:00,nls,0.04709828140057272
336,2021-08-20 03:00:00,nls,0.049077101752490845
337,2021-08-21 03:00:00,nls,0.04817907930980124
338,2021-08-22 03:00:00,nls,0.05074146594603451
339,2021-08-23 03:00:00,nls,0.03747294613930766
340,2021-08-24 03:00:00,nls,0.03598030803243157
341,2021-08-25 03:00:00,nls,0.036233708889844334
342,2021-08-26 03:00:00,nls,0.03340213044599152
343,2021-08-27 03:00:00,nls,0.0367201070761012
344,2021-08-28 03:00:00,nls,0.036811816257646644
345,2021-08-29 03:00:00,nls,0.03635951620503798
346,2021-08-30 03:00:00,nls,0.040172830486505835
347,2021-08-31 03:00:00,nls,0.045392602453901296
348,2021-09-01 03:00:00,nls,0.042838561059144895
349,2021-09-02 03:00:00,nls,0.03925319076596117
350,2021-09-03 03:00:00,nls,0.04243207673853341
351,2021-09-04 03:00:00,nls,0.04073954886744389
352,2021-09-05 03:00:00,nls,0.03503591046448632
353,2021-09-06 03:00:00,nls,0.032600558699819836
354,2021-09-07 03:00:00,nls,0.03501974074260925
355,2021-09-08 03:00:00,nls,0.033945739549125636
356,2021-09-09 03:00:00,nls,0.026623656644080226
357,2021-09-10 03:00:00,nls,0.029376469970859076
358,2021-09-11 03:00:00,nls,0.03113416448152944
359,2021-09-12 03:00:00,nls,0.029535164330141278
360,2021-09-13 03:00:00,nls,0.02750558649894177
361,2021-09-14 03:00:00,nls,0.027600329059550774
362,2021-09-15 03:00:00,nls,0.029218798136768576
363,2021-09-16 03:00:00,nls,0.032162899475516905
364,2021-09-17 03:00:00,nls,0.03172517435167179
365,2021-09-18 03:00:00,nls,0.03154222004074766
366,2021-09-19 03:00:00,nls,0.03061733990896672
367,2021-09-20 03:00:00,nls,0.03090900460151569
368,2021-09-21 03:00:00,nls,0.03047763966401299
369,2021-09-22 03:00:00,nls,0.030443210731724856
370,2021-09-23 03:00:00,nls,0.028534409858370358
371,2021-09-24 03:00:00,nls,0.02853512640943004
372,2021-09-25 03:00:00,nls,0.02779441880513281
373,2021-09-26 03:00:00,nls,0.028051125332593158
374,2021-09-27 03:00:00,nls,0.02689130160082022
375,2021-09-28 03:00:00,nls,0.02779961018368973
376,2021-09-29 03:00:00,nls,0.03130996754713252
377,2021-09-30 03:00:00,nls,0.03306953147716944
378,2021-10-01 03:00:00,nls,0.03455133706906655
379,2021-10-02 03:00:00,nls,0.0360121742241761
380,2021-10-03 03:00:00,nls,0.0344323006458166
381,2021-10-04 03:00:00,nls,0.03494535067624543
382,2021-10-05 03:00:00,nls,0.03864770605802138
383,2021-10-06 03:00:00,nls,0.040093249339645275
384,2021-10-07 03:00:00,nls,0.045192637668501894
385,2021-10-08 03:00:00,nls,0.04738794501532132
386,2021-10-09 03:00:00,nls,0.04437214178457119
387,2021-10-10 03:00:00,nls,0.04845300602984067
388,2021-10-11 03:00:00,nls,0.05484574796331326
389,2021-10-12 03:00:00,nls,0.05999219132819885
390,2021-10-13 03:00:00,nls,0.0644046545280203
391,2021-10-14 03:00:00,nls,0.05994631569869661
392,2021-10-15 03:00:00,nls,0.05765535337145018
393,2021-10-16 03:00:00,nls,0.061489386553197946
394,2021-10-17 03:00:00,nls,0.06670446171774072
395,2021-10-18 03:00:00,nls,0.06113015525527457
396,2021-10-19 03:00:00,nls,0.06266630572997879
397,2021-10-20 03:00:00,nls,0.06409679946206592
398,2021-10-21 03:00:00,nls,0.059481381924016405
399,2021-10-22 03:00:00,nls,0.05615753647940745
400,2021-10-23 03:00:00,nls,0.055809678040186016
401,2021-10-24 03:00:00,nls,0.05915592858765942
402,2021-10-25 03:00:00,nls,0.05432181351868114
403,2021-10-26 03:00:00,nls,0.048162220105548825
404,2021-10-27 03:00:00,nls,0.04997341801693608
405,2021-10-28 03:00:00,nls,0.05142412604562845
406,2021-10-29 03:00:00,nls,0.0481901528401139
407,2021-10-30 03:00:00,nls,0.049976538487270225
408,2021-10-31 03:00:00,nls,0.04590712491356957
409,2021-11-01 02:00:00,nls,0.042093151989751554
410,2021-11-02 02:00:00,nls,0.042009367192009296
411,2021-11-03 02:00:00,nls,0.0376414308814789
412,2021-11-04 02:00:00,nls,0.03631078686757394
413,2021-11-05 02:00:00,nls,0.04051212174934429
414,2021-11-06 02:00:00,nls,0.039423690695190715
415,2021-11-07 02:00:00,nls,0.04137377892785751
416,2021-11-08 02:00:00,nls,0.04024861587435728
417,2021-11-09 02:00:00,nls,0.03820687423467342
418,2021-11-10 02:00:00,nls,0.037896357720173635
419,2021-11-11 02:00:00,nls,0.033164806819134446
420,2021-11-12 02:00:00,nls,0.033660373503158765
421,2021-11-13 02:00:00,nls,0.03329760787676132
422,2021-11-14 02:00:00,nls,0.03487461999303282
423,2021-11-15 02:00:00,nls,0.03587372034451271
424,2021-11-16 02:00:00,nls,0.035678669109314956
425,2021-11-17 02:00:00,nls,0.03547055490601894
426,2021-11-18 02:00:00,nls,0.03147205041918447
427,2021-11-19 02:00:00,nls,0.027759697949303073
428,2021-11-20 02:00:00,nls,0.026164701665885966
429,2021-11-21 02:00:00,nls,0.02517165508448568
430,2021-11-22 02:00:00,nls,0.02597453246518914
431,2021-11-23 02:00:00,nls,0.02991616633899148
432,2021-11-24 02:00:00,nls,0.027073662796617458
433,2021-11-25 02:00:00,nls,0.02442509025885409
434,2021-11-26 02:00:00,nls,0.025555474271351762
435,2021-11-27 02:00:00,nls,0.025785305426990375
436,2021-11-28 02:00:00,nls,0.0224263191144731
437,2021-11-29 02:00:00,nls,0.022955465067345186
438,2021-11-30 02:00:00,nls,0.023045346102625985
439,2021-12-01 02:00:00,nls,0.024309379744419806
440,2021-12-02 02:00:00,nls,0.025525340824985417
441,2021-12-03 02:00:00,nls,0.027360807302926157
442,2021-12-04 02:00:00,nls,0.025367675702193285
443,2021-12-05 02:00:00,nls,0.02441173256973405
444,2021-12-06 02:00:00,nls,0.02511893468256443
445,2021-12-07 02:00:00,nls,0.02656507163861798
446,2021-12-08 02:00:00,nls,0.031551212761844014
447,2021-12-09 02:00:00,nls,0.033034194895135864
448,2021-12-10 02:00:00,nls,0.03136163423947128
449,2021-12-11 02:00:00,nls,0.03094293515102361
450,2021-12-12 02:00:00,nls,0.03215494802169504
451,2021-12-13 02:00:00,nls,0.029733720738214384
452,2021-12-14 02:00:00,nls,0.02562333997052924
453,2021-12-15 02:00:00,nls,0.029181804381930583
454,2021-12-16 02:00:00,nls,0.027389023660920282
455,2021-12-17 02:00:00,nls,0.029210909674334408
456,2021-12-18 02:00:00,nls,0.029231759038936822
457,2021-12-19 02:00:00,nls,0.03126827532271454
458,2021-12-20 02:00:00,nls,0.03169456997121871
459,2021-12-21 02:00:00,nls,0.028382035573651647
460,2021-12-22 02:00:00,nls,0.025996816099814885
461,2021-12-23 02:00:00,nls,0.024604894079813415
462,2021-12-24 02:00:00,nls,0.02497690332008125
463,2021-12-25 02:00:00,nls,0.023590325000166244
464,2021-12-26 02:00:00,nls,0.02158498871809312
465,2021-12-27 02:00:00,nls,0.022133790826857833
466,2021-12-28 02:00:00,nls,0.02300720757148982
467,2021-12-29 02:00:00,nls,0.02243647993094898
468,2021-12-30 02:00:00,nls,0.02405091618548598
469,2021-12-31 02:00:00,nls,0.026319785812839443
470,2022-01-01 02:00:00,nls,0.02539263400511859
471,2022-01-02 02:00:00,nls,0.02356322750794937
472,2022-01-03 02:00:00,nls,0.023823964394144796
473,2022-01-04 02:00:00,nls,0.021399844808826618
474,2022-01-05 02:00:00,nls,0.01924739507981564
475,2022-01-06 02:00:00,nls,0.01592740891464692
476,2022-01-07 02:00:00,nls,0.013116431211932941
477,2022-01-08 02:00:00,nls,0.014208967638834717
478,2022-01-09 02:00:00,nls,0.013373082333505966
479,2022-01-10 02:00:00,nls,0.013511388731817307
480,2022-01-11 02:00:00,nls,0.01293212993612377
481,2022-01-12 02:00:00,nls,0.012658299976209228
482,2022-01-13 02:00:00,nls,0.01295985061454144
483,2022-01-14 02:00:00,nls,0.013885576782528454
484,2022-01-15 02:00:00,nls,0.014281425729595955
485,2022-01-16 02:00:00,nls,0.01621524113832512
486,2022-01-17 02:00:00,nls,0.017518066702876874
487,2022-01-18 02:00:00,nls,0.016971207341053902
488,2022-01-19 02:00:00,nls,0.018218069829468945
489,2022-01-20 02:00:00,nls,0.02046862952587515
490,2022-01-21 02:00:00,nls,0.02009061683311833
491,2022-01-22 02:00:00,nls,0.020371324350335337
492,2022-01-23 02:00:00,nls,0.020965657498021158
493,2022-01-24 02:00:00,nls,0.021333506615611036
494,2022-01-25 02:00:00,nls,0.0217726534597829
495,2022-01-26 02:00:00,nls,0.019514364307525466
496,2022-01-27 02:00:00,nls,0.01825930171515701
497,2022-01-28 02:00:00,nls,0.01734472809964185
498,2022-01-29 02:00:00,nls,0.016438968260307326
499,2022-01-30 02:00:00,nls,0.016532070346681912
500,2022-01-31 02:00:00,nls,0.017204583010604645
501,2022-02-01 02:00:00,nls,0.01716881124244464
502,2022-02-02 02:00:00,nls,0.015038363840662223
503,2022-02-03 02:00:00,nls,0.013872294793440038
504,2022-02-04 02:00:00,nls,0.015341538247752935
505,2022-02-05 02:00:00,nls,0.013224092390315405
506,2022-02-06 02:00:00,nls,0.0113871520816857
507,2022-02-07 02:00:00,nls,0.01253583658782794
508,2022-02-08 02:00:00,nls,0.012260846008699472
509,2022-02-09 02:00:00,nls,0.011247507303273362
510,2022-02-10 02:00:00,nls,0.012037031025943924
511,2022-02-11 02:00:00,nls,0.011888920728578637
512,2022-02-12 02:00:00,nls,0.011893745036591654
513,2022-02-13 02:00:00,nls,0.013063690666191495
514,2022-02-14 02:00:00,nls,0.013222345226955165
515,2022-02-15 02:00:00,nls,0.012003286348172793
