timestamp,PL_Utilization_mean,PL_Utilization_min,PL_Utilization_max,LP_Pool_Util_1_mean,LP_Pool_Util_1_min,LP_Pool_Util_1_max,LP_Pool_Util_2_mean,LP_Pool_Util_2_min,LP_Pool_Util_2_max,LS_Count_Open_mean,LS_Count_Open_min,LS_Count_Open_max,LP_Count_Open_mean,LP_Count_Open_min,LP_Count_Open_max,LS_Count_Closed_mean,LS_Count_Closed_min,LS_Count_Closed_max,LP_Count_Closed_mean,LP_Count_Closed_min,LP_Count_Closed_max,LS_Interest_mean,LS_Interest_min,LS_Interest_max,LP_Interest_mean,LP_Interest_min,LP_Interest_max,TR_Rewards_mean,TR_Rewards_min,TR_Rewards_max,LS_Repayment_mean,LS_Repayment_min,LS_Repayment_max,LP_Repayment_mean,LP_Repayment_min,LP_Repayment_max,MC_Nolus_price_mean,MC_Nolus_price_min,MC_Nolus_price_max
2020-09-28 03:00:00,0.18277318640044643,0.18277318640044643,0.18277318640044643,0.09127819889731767,0.09127819889731767,0.09127819889731767,0.27426817390357516,0.27426817390357516,0.27426817390357516,41.0,41.0,41.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,11.279412304803126,11.279412304803126,11.279412304803126,9.279412304803126,9.279412304803126,9.279412304803126,1363503339845144.5,1363503339845144.5,1363503339845144.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0818477595122898,0.0818477595122898,0.0818477595122898
2020-09-29 03:00:00,0.18125658269028194,0.18125658269028194,0.18125658269028194,0.11322017290134212,0.11322017290134212,0.11322017290134212,0.24929299247922174,0.24929299247922174,0.24929299247922174,49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,11.268796078831974,11.268796078831974,11.268796078831974,9.268796078831972,9.268796078831972,9.268796078831972,1363168352796278.0,1363168352796278.0,1363168352796278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072182777875387,0.072182777875387,0.072182777875387
2020-09-30 03:00:00,0.19519017112487863,0.19519017112487863,0.19519017112487863,0.16758374234278015,0.16758374234278015,0.16758374234278015,0.22279659990697712,0.22279659990697712,0.22279659990697712,57.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,11.366331197874151,11.366331197874151,11.366331197874151,9.36633119787415,9.36633119787415,9.36633119787415,1362831566368761.5,1362831566368761.5,1362831566368761.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0678292537134631,0.0678292537134631,0.0678292537134631
2020-10-01 03:00:00,0.21289182956376157,0.21289182956376157,0.21289182956376157,0.19868709947675156,0.19868709947675156,0.19868709947675156,0.2270965596507716,0.2270965596507716,0.2270965596507716,65.0,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,11.490242806946332,11.490242806946332,11.490242806946332,9.49024280694633,9.49024280694633,9.49024280694633,1362372879349078.0,1362372879349078.0,1362372879349078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629624756935551,0.0629624756935551,0.0629624756935551
2020-10-02 03:00:00,0.2204545500635584,0.2204545500635584,0.2204545500635584,0.20890771805670427,0.20890771805670427,0.20890771805670427,0.23200138207041254,0.23200138207041254,0.23200138207041254,74.0,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,11.543181850444908,11.543181850444908,11.543181850444908,9.54318185044491,9.54318185044491,9.54318185044491,1361798550593682.5,1361798550593682.5,1361798550593682.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0666847108097794,0.0666847108097794,0.0666847108097794
2020-10-03 03:00:00,0.2105420390901193,0.2105420390901193,0.2105420390901193,0.21319286651189095,0.21319286651189095,0.21319286651189095,0.20789121166834762,0.20789121166834762,0.20789121166834762,83.0,83.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,11.473794273630835,11.473794273630835,11.473794273630835,9.473794273630835,9.473794273630835,9.473794273630835,1361314769295897.2,1361314769295897.2,1361314769295897.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0658389374509066,0.0658389374509066,0.0658389374509066
2020-10-04 03:00:00,0.21206909166946566,0.21206909166946566,0.21206909166946566,0.2061787866157568,0.2061787866157568,0.2061787866157568,0.21795939672317452,0.21795939672317452,0.21795939672317452,93.0,93.0,93.0,93.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48448364168626,11.48448364168626,11.48448364168626,9.484483641686259,9.484483641686259,9.484483641686259,1360981188119745.2,1360981188119745.2,1360981188119745.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0646186817170938,0.0646186817170938,0.0646186817170938
2020-10-05 03:00:00,0.22080799565363013,0.22080799565363013,0.22080799565363013,0.1962878199267921,0.1962878199267921,0.1962878199267921,0.24532817138046817,0.24532817138046817,0.24532817138046817,103.0,103.0,103.0,103.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54565596957541,11.54565596957541,11.54565596957541,9.545655969575412,9.545655969575412,9.545655969575412,1360564303199558.2,1360564303199558.2,1360564303199558.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0535940193099082,0.0535940193099082,0.0535940193099082
2020-10-06 03:00:00,0.22432329788057684,0.22432329788057684,0.22432329788057684,0.19693365569183424,0.19693365569183424,0.19693365569183424,0.25171294006931944,0.25171294006931944,0.25171294006931944,113.0,113.0,113.0,113.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57026308516404,11.57026308516404,11.57026308516404,9.570263085164038,9.570263085164038,9.570263085164038,1360218043415946.2,1360218043415946.2,1360218043415946.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0638673617822077,0.0638673617822077,0.0638673617822077
2020-10-07 03:00:00,0.2287414436151749,0.2287414436151749,0.2287414436151749,0.20901403302355773,0.20901403302355773,0.20901403302355773,0.24846885420679207,0.24846885420679207,0.24846885420679207,122.0,122.0,122.0,123.0,123.0,123.0,1.0,1.0,1.0,0.0,0.0,0.0,11.601190105306225,11.601190105306225,11.601190105306225,9.601190105306225,9.601190105306225,9.601190105306225,1359799461695100.2,1359799461695100.2,1359799461695100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0695577376814515,0.0695577376814515,0.0695577376814515
2020-10-08 03:00:00,0.2290158674569157,0.2290158674569157,0.2290158674569157,0.21122105908447186,0.21122105908447186,0.21122105908447186,0.2468106758293596,0.2468106758293596,0.2468106758293596,133.0,133.0,133.0,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,11.603111072198411,11.603111072198411,11.603111072198411,9.603111072198411,9.603111072198411,9.603111072198411,1359480245286202.5,1359480245286202.5,1359480245286202.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0777663427109082,0.0777663427109082,0.0777663427109082
2020-10-09 03:00:00,0.2329880042839143,0.2329880042839143,0.2329880042839143,0.21863901897222887,0.21863901897222887,0.21863901897222887,0.24733698959559974,0.24733698959559974,0.24733698959559974,144.0,144.0,144.0,145.0,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6309160299874,11.6309160299874,11.6309160299874,9.630916029987398,9.630916029987398,9.630916029987398,1359047097232459.0,1359047097232459.0,1359047097232459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813818654755039,0.0813818654755039,0.0813818654755039
2020-10-10 03:00:00,0.22988137847445106,0.22988137847445106,0.22988137847445106,0.22133784135688955,0.22133784135688955,0.22133784135688955,0.23842491559201257,0.23842491559201257,0.23842491559201257,155.0,155.0,155.0,156.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,11.609169649321158,11.609169649321158,11.609169649321158,9.609169649321158,9.609169649321158,9.609169649321158,1359062636715578.2,1359062636715578.2,1359062636715578.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0884923531555932,0.0884923531555932,0.0884923531555932
2020-10-11 03:00:00,0.24203004517837645,0.24203004517837645,0.24203004517837645,0.22314739504222136,0.22314739504222136,0.22314739504222136,0.26091269531453154,0.26091269531453154,0.26091269531453154,166.0,166.0,166.0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,11.694210316248634,11.694210316248634,11.694210316248634,9.694210316248636,9.694210316248636,9.694210316248636,1358590787925030.2,1358590787925030.2,1358590787925030.2,0.0,0.0,0.0,0.0,0.0,0.0,0.07999879869165506,0.07999879869165506,0.07999879869165506
2020-10-12 03:00:00,0.23971954136933085,0.23971954136933085,0.23971954136933085,0.21994114180826269,0.21994114180826269,0.21994114180826269,0.259497940930399,0.259497940930399,0.259497940930399,177.0,177.0,177.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,11.678036789585317,11.678036789585317,11.678036789585317,9.678036789585317,9.678036789585317,9.678036789585317,1358255589570350.0,1358255589570350.0,1358255589570350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07624833104601897,0.07624833104601897,0.07624833104601897
2020-10-13 03:00:00,0.24202734447067453,0.24202734447067453,0.24202734447067453,0.21646513300406395,0.21646513300406395,0.21646513300406395,0.2675895559372851,0.2675895559372851,0.2675895559372851,189.0,189.0,189.0,190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,11.694191411294721,11.694191411294721,11.694191411294721,9.694191411294723,9.694191411294723,9.694191411294723,1357865492853952.0,1357865492853952.0,1357865492853952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06483668105120227,0.06483668105120227,0.06483668105120227
2020-10-14 03:00:00,0.23987588761660877,0.23987588761660877,0.23987588761660877,0.21387685017281519,0.21387685017281519,0.21387685017281519,0.2658749250604024,0.2658749250604024,0.2658749250604024,201.0,201.0,201.0,202.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,11.679131213316262,11.679131213316262,11.679131213316262,9.67913121331626,9.67913121331626,9.67913121331626,1357675557127705.5,1357675557127705.5,1357675557127705.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06140087874071957,0.06140087874071957,0.06140087874071957
2020-10-15 03:00:00,0.243253354760485,0.243253354760485,0.243253354760485,0.2182590272001989,0.2182590272001989,0.2182590272001989,0.2682476823207711,0.2682476823207711,0.2682476823207711,211.0,211.0,211.0,214.0,214.0,214.0,2.0,2.0,2.0,0.0,0.0,0.0,11.702773483323394,11.702773483323394,11.702773483323394,9.702773483323396,9.702773483323396,9.702773483323396,1357392348267471.0,1357392348267471.0,1357392348267471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06356995193725856,0.06356995193725856,0.06356995193725856
2020-10-16 03:00:00,0.24379040974757443,0.24379040974757443,0.24379040974757443,0.21632017446755875,0.21632017446755875,0.21632017446755875,0.2712606450275901,0.2712606450275901,0.2712606450275901,223.0,223.0,223.0,226.0,226.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,11.706532868233023,11.706532868233023,11.706532868233023,9.70653286823302,9.70653286823302,9.70653286823302,1357284644383198.8,1357284644383198.8,1357284644383198.8,0.0,0.0,0.0,0.0,0.0,0.0,0.05985796573736266,0.05985796573736266,0.05985796573736266
2020-10-17 03:00:00,0.24406190715138068,0.24406190715138068,0.24406190715138068,0.21756536296341267,0.21756536296341267,0.21756536296341267,0.2705584513393487,0.2705584513393487,0.2705584513393487,235.0,235.0,235.0,238.0,238.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,11.708433350059666,11.708433350059666,11.708433350059666,9.708433350059664,9.708433350059664,9.708433350059664,1356892111670182.5,1356892111670182.5,1356892111670182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06239782770288616,0.06239782770288616,0.06239782770288616
2020-10-18 03:00:00,0.24268005568928785,0.24268005568928785,0.24268005568928785,0.21829965531253276,0.21829965531253276,0.21829965531253276,0.26706045606604295,0.26706045606604295,0.26706045606604295,247.0,247.0,247.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,11.698760389825017,11.698760389825017,11.698760389825017,9.698760389825015,9.698760389825015,9.698760389825015,1356625816616565.5,1356625816616565.5,1356625816616565.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06129455359783317,0.06129455359783317,0.06129455359783317
2020-10-19 03:00:00,0.24437861261632873,0.24437861261632873,0.24437861261632873,0.22727558815871535,0.22727558815871535,0.22727558815871535,0.2614816370739421,0.2614816370739421,0.2614816370739421,254.0,254.0,254.0,262.0,262.0,262.0,5.0,5.0,5.0,0.0,0.0,0.0,11.710650288314302,11.710650288314302,11.710650288314302,9.710650288314302,9.710650288314302,9.710650288314302,1356395816795384.8,1356395816795384.8,1356395816795384.8,57454328549551.81,57454328549551.81,57454328549551.81,0.0,0.0,0.0,0.05419997973672466,0.05419997973672466,0.05419997973672466
2020-10-20 03:00:00,0.24435000482540037,0.24435000482540037,0.24435000482540037,0.22840718593558615,0.22840718593558615,0.22840718593558615,0.26029282371521456,0.26029282371521456,0.26029282371521456,256.0,256.0,256.0,274.0,274.0,274.0,10.0,10.0,10.0,0.0,0.0,0.0,11.710450033777803,11.710450033777803,11.710450033777803,9.710450033777803,9.710450033777803,9.710450033777803,1356273920208348.0,1356273920208348.0,1356273920208348.0,626820303094097.2,626820303094097.2,626820303094097.2,0.0,0.0,0.0,0.055649190153338766,0.055649190153338766,0.055649190153338766
2020-10-21 03:00:00,0.24411436611701437,0.24411436611701437,0.24411436611701437,0.2277279264567171,0.2277279264567171,0.2277279264567171,0.2605008057773116,0.2605008057773116,0.2605008057773116,264.0,264.0,264.0,286.0,286.0,286.0,4.0,4.0,4.0,0.0,0.0,0.0,11.708800562819102,11.708800562819102,11.708800562819102,9.7088005628191,9.7088005628191,9.7088005628191,1356066896348345.2,1356066896348345.2,1356066896348345.2,1360140108427080.0,1360140108427080.0,1360140108427080.0,0.0,0.0,0.0,0.061662283199461064,0.061662283199461064,0.061662283199461064
2020-10-22 03:00:00,0.24520219751282196,0.24520219751282196,0.24520219751282196,0.2285493251434695,0.2285493251434695,0.2285493251434695,0.2618550698821744,0.2618550698821744,0.2618550698821744,267.0,267.0,267.0,298.0,298.0,298.0,9.0,9.0,9.0,0.0,0.0,0.0,11.716415382589753,11.716415382589753,11.716415382589753,9.716415382589755,9.716415382589755,9.716415382589755,1355882421043681.5,1355882421043681.5,1355882421043681.5,7282302340873711.0,7282302340873711.0,7282302340873711.0,0.0,0.0,0.0,0.07217855048193417,0.07217855048193417,0.07217855048193417
2020-10-23 03:00:00,0.24804958287647577,0.24804958287647577,0.24804958287647577,0.23385768305731516,0.23385768305731516,0.23385768305731516,0.2622414826956364,0.2622414826956364,0.2622414826956364,279.0,279.0,279.0,310.0,310.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,11.736347080135332,11.736347080135332,11.736347080135332,9.73634708013533,9.73634708013533,9.73634708013533,1355790414991053.5,1355790414991053.5,1355790414991053.5,3198324779170274.5,3198324779170274.5,3198324779170274.5,0.0,0.0,0.0,0.08560757487919847,0.08560757487919847,0.08560757487919847
2020-10-24 03:00:00,0.2507013937509498,0.2507013937509498,0.2507013937509498,0.2388288767793071,0.2388288767793071,0.2388288767793071,0.26257391072259245,0.26257391072259245,0.26257391072259245,291.0,291.0,291.0,322.0,322.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,11.754909756256648,11.754909756256648,11.754909756256648,9.75490975625665,9.75490975625665,9.75490975625665,1355692831442940.8,1355692831442940.8,1355692831442940.8,1780894838582105.0,1780894838582105.0,1780894838582105.0,0.0,0.0,0.0,0.09569836270473657,0.09569836270473657,0.09569836270473657
2020-10-25 03:00:00,0.2543735108631511,0.2543735108631511,0.2543735108631511,0.2336776077058402,0.2336776077058402,0.2336776077058402,0.2750694140204619,0.2750694140204619,0.2750694140204619,303.0,303.0,303.0,334.0,334.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,11.780614576042058,11.780614576042058,11.780614576042058,9.780614576042057,9.780614576042057,9.780614576042057,1355351878214258.8,1355351878214258.8,1355351878214258.8,5788675415059245.0,5788675415059245.0,5788675415059245.0,0.0,0.0,0.0,0.09770240158574446,0.09770240158574446,0.09770240158574446
2020-10-26 02:00:00,0.25337338651351626,0.25337338651351626,0.25337338651351626,0.2333524049956253,0.2333524049956253,0.2333524049956253,0.2733943680314072,0.2733943680314072,0.2733943680314072,315.0,315.0,315.0,346.0,346.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,11.773613705594615,11.773613705594615,11.773613705594615,9.773613705594613,9.773613705594613,9.773613705594613,1354815710646227.8,1354815710646227.8,1354815710646227.8,6501559701378526.0,6501559701378526.0,6501559701378526.0,0.0,0.0,0.0,0.12134838201020637,0.12134838201020637,0.12134838201020637
2020-10-27 02:00:00,0.2503207445796486,0.2503207445796486,0.2503207445796486,0.23181670332312504,0.23181670332312504,0.23181670332312504,0.26882478583617214,0.26882478583617214,0.26882478583617214,326.0,326.0,326.0,358.0,358.0,358.0,1.0,1.0,1.0,0.0,0.0,0.0,11.752245212057542,11.752245212057542,11.752245212057542,9.75224521205754,9.75224521205754,9.75224521205754,1354707825118784.8,1354707825118784.8,1354707825118784.8,5069082363277096.0,5069082363277096.0,5069082363277096.0,0.0,0.0,0.0,0.09913144260415506,0.09913144260415506,0.09913144260415506
2020-10-28 02:00:00,0.25162251403791774,0.25162251403791774,0.25162251403791774,0.2333093049707284,0.2333093049707284,0.2333093049707284,0.26993572310510705,0.26993572310510705,0.26993572310510705,338.0,338.0,338.0,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761357598265425,11.761357598265425,11.761357598265425,9.761357598265425,9.761357598265425,9.761357598265425,1354606243402156.5,1354606243402156.5,1354606243402156.5,7470124867048035.0,7470124867048035.0,7470124867048035.0,0.0,0.0,0.0,0.08811185626156216,0.08811185626156216,0.08811185626156216
2020-10-29 02:00:00,0.25214417219743995,0.25214417219743995,0.25214417219743995,0.23405828047909913,0.23405828047909913,0.23405828047909913,0.27023006391578075,0.27023006391578075,0.27023006391578075,346.0,346.0,346.0,382.0,382.0,382.0,4.0,4.0,4.0,0.0,0.0,0.0,11.76500920538208,11.76500920538208,11.76500920538208,9.76500920538208,9.76500920538208,9.76500920538208,1354273467785580.2,1354273467785580.2,1354273467785580.2,1.8967020740260212e+16,1.8967020740260212e+16,1.8967020740260212e+16,0.0,0.0,0.0,0.10407232060803466,0.10407232060803466,0.10407232060803466
2020-10-30 02:00:00,0.25187877112240886,0.25187877112240886,0.25187877112240886,0.23573364581930112,0.23573364581930112,0.23573364581930112,0.26802389642551655,0.26802389642551655,0.26802389642551655,350.0,350.0,350.0,394.0,394.0,394.0,8.0,8.0,8.0,0.0,0.0,0.0,11.763151397856863,11.763151397856863,11.763151397856863,9.763151397856863,9.763151397856863,9.763151397856863,1353815843599238.8,1353815843599238.8,1353815843599238.8,1.5943726830450306e+16,1.5943726830450306e+16,1.5943726830450306e+16,0.0,0.0,0.0,0.10166900712243616,0.10166900712243616,0.10166900712243616
2020-10-31 02:00:00,0.24813880774032998,0.24813880774032998,0.24813880774032998,0.23219137318050148,0.23219137318050148,0.23219137318050148,0.2640862423001585,0.2640862423001585,0.2640862423001585,358.0,358.0,358.0,406.0,406.0,406.0,4.0,4.0,4.0,0.0,0.0,0.0,11.73697165418231,11.73697165418231,11.73697165418231,9.736971654182309,9.736971654182309,9.736971654182309,1353419248025817.2,1353419248025817.2,1353419248025817.2,1.1673965900725844e+16,1.1673965900725844e+16,1.1673965900725844e+16,0.0,0.0,0.0,0.10098893459110486,0.10098893459110486,0.10098893459110486
2020-11-01 02:00:00,0.24752774104715958,0.24752774104715958,0.24752774104715958,0.23141834332942682,0.23141834332942682,0.23141834332942682,0.26363713876489236,0.26363713876489236,0.26363713876489236,370.0,370.0,370.0,418.0,418.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,11.732694187330118,11.732694187330118,11.732694187330118,9.732694187330118,9.732694187330118,9.732694187330118,1353018601471315.8,1353018601471315.8,1353018601471315.8,6446843921425836.0,6446843921425836.0,6446843921425836.0,0.0,0.0,0.0,0.11229265218806907,0.11229265218806907,0.11229265218806907
2020-11-02 02:00:00,0.24646383362901023,0.24646383362901023,0.24646383362901023,0.22698548217583137,0.22698548217583137,0.22698548217583137,0.2659421850821891,0.2659421850821891,0.2659421850821891,381.0,381.0,381.0,430.0,430.0,430.0,1.0,1.0,1.0,0.0,0.0,0.0,11.725246835403071,11.725246835403071,11.725246835403071,9.725246835403071,9.725246835403071,9.725246835403071,1352887947834308.8,1352887947834308.8,1352887947834308.8,6860537638778074.0,6860537638778074.0,6860537638778074.0,0.0,0.0,0.0,0.11541411360553827,0.11541411360553827,0.11541411360553827
2020-11-03 02:00:00,0.24718792445193274,0.24718792445193274,0.24718792445193274,0.23041266222882972,0.23041266222882972,0.23041266222882972,0.26396318667503577,0.26396318667503577,0.26396318667503577,389.0,389.0,389.0,442.0,442.0,442.0,4.0,4.0,4.0,0.0,0.0,0.0,11.73031547116353,11.73031547116353,11.73031547116353,9.730315471163529,9.730315471163529,9.730315471163529,1352408743686792.5,1352408743686792.5,1352408743686792.5,2.378255597702532e+16,2.378255597702532e+16,2.378255597702532e+16,0.0,0.0,0.0,0.11484780550543827,0.11484780550543827,0.11484780550543827
2020-11-04 02:00:00,0.24453479714584833,0.24453479714584833,0.24453479714584833,0.2311017908721001,0.2311017908721001,0.2311017908721001,0.2579678034195966,0.2579678034195966,0.2579678034195966,399.0,399.0,399.0,454.0,454.0,454.0,2.0,2.0,2.0,0.0,0.0,0.0,11.71174358002094,11.71174358002094,11.71174358002094,9.711743580020938,9.711743580020938,9.711743580020938,1352074250340493.8,1352074250340493.8,1352074250340493.8,1.4609330247532562e+16,1.4609330247532562e+16,1.4609330247532562e+16,0.0,0.0,0.0,0.11604990034150826,0.11604990034150826,0.11604990034150826
